,Unnamed: 0,FeatureName,FeatureID,teamID,ReviewID,asin,title,Sentence,CS_SS,p/n
2258,2258,compression,20,11,7534635,B00EFILR6E,"Canon PowerShot SX170 IS 16.0 MP Digital Camera with 16x Optical Zoom and 720p HD Video, Black (DISCONTINUED)","I did a full day of shooting with 425 full-sized JPEGs and 8 minutes of HD video, and I used a lot of zoom and frequently turned the camera off and on too.",SS,nothing
2259,2259,compression,20,11,7535457,B00EH5UGR6,Sony A3000 Interchangeable Lens Digital 20.1MP Camera with 18-55mm Lens,Reviewed by Pauline's husband:I traded in my Sony NEX-6 for the A3000 based on the positive reviews of Sony's new 20MP sensor + JPEG processing.,SS,P
2260,2260,compression,20,11,7535457,B00EH5UGR6,Sony A3000 Interchangeable Lens Digital 20.1MP Camera with 18-55mm Lens,I shoot primarily JPEGs and have never been happy with the JPEG output of the NEX-6.The EVF on the A3000 is small and dark.,SS,nothing
2261,2261,compression,20,11,7535465,B00EH5UGR6,Sony A3000 Interchangeable Lens Digital 20.1MP Camera with 18-55mm Lens,It seems to me any user who elects to use RAW and manipulate thereafter would find the requirement to save in JPEG as well an unnecessary annoyance.,SS,N
2262,2262,compression,20,11,7558724,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"This is mostly in low-light situations where the flash hasn't decided what to do.L SF (Large/Super Fine)  .jpg compression puts it at resolution of 350 and smaller height x width, which means I have to massage the files in Photoshop more than I want to, even for simple Facebook uploads.",CS,nothing
2263,2263,compression,20,11,7558724,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"The excellent compression and great focusing mean the extra steps in Photoshop are worth the results.When the camera is doing what I expect, the images are excellent.",SS,P
2264,2264,compression,20,11,7558725,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"Yes, you get image quality degradation and noise at that ISO, but the in-camera JPEG processor can actually give you some relief from the problems at higher ISOs.",CS,N
2265,2265,compression,20,11,7558725,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"If all you do is screen displays, it is about eight times more pixels than you need for a typical 2 MP monitor.The quality of the EM-1 pixels is very high, and you get excellent out-of-the-camera RAW and JPEG images.",CS,P
2266,2266,compression,20,11,7558748,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"At first I attributed this to the 5-axis IS, but now I attribute the improvements not only to the IS, but also to having no AA filter, having an improved sensor, and the automatic removal of CA (jpeg, of course) ...even on my Panasonic lenses.I plan to do a head to head comparison between the E-M1 and my G5 or G6.",CS,P
2267,2267,compression,20,11,7558756,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"JPEGs out of the camera look good.The EVF is very nice, but I'm not too picky when it comes to EVFs, so as long as I can use it, I'm happy.",SS,P
2268,2268,compression,20,11,7558762,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"pin hole - kicks ass)the features i love are- manual zoom with auto 5x/10x resolution with focus assist (for uber clear shots)- HDR which very coolly combines the different exposures into one shot- automatic detect when you shove your eye into the viewfinder- it would take me a week to get used to the menus, but once you put your heart into it everything else will follow..- their raw image noise is much higher than i expected&#8230;but they gotta kick-ass jpeg engine that gives real good performance.",CS,P
2269,2269,compression,20,11,7558762,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"since once you get the jpeg processed on the camera, you will be happy with the img (full crop)what i did not like:- the strap is cheap..(sorry used to the canon quality)- the flash sucks (even the one they give away for free after rebate)&#8230;i mean that is way below par- the menu book was old&#8230;it did not have all the pages&#8230;once i saw the pdf on the cd, there is a lot more stuff there&#8230;however, i want print too (again used to canon quality)- you can't get the raw to work on my mac iPhoto (apparently it doenst?)",CS,P
2270,2270,compression,20,11,7558775,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,I've never owned a camera that made it this hard to set simple things like a quick change between RAW and JPEG.,CS,nothing
2271,2271,compression,20,11,7558775,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,"Finding a simple thing like RAW/JPEG isn't easy.--Changing WB ""All"" (to shift color balance) is a guessing game.",CS,P
2272,2272,compression,20,11,7558775,B00EQ07PG2,Olympus OM-D E-M1 Compact System Camera with 16MP and 3-Inch LCD - Body Only,Burst speed is only 6fps (which I find is minimal but acceptable for most action that I shoot) but the JPEG burst depth is somewhere around 100 frames (depending on the card used) and the RAW is about 18 (one test achieved 24 with a super-fast card) so I think I'm OK on that score.,CS,nothing
2273,2273,compression,20,11,7563072,B00ESW4TJ4,Ricoh THETA Spherical 360 Degree Panorama Built-In WiFi 4GB Digital Camera,RIght from the camera and not the image size that was compressed and sent to the phone which then is even worse.,CS,N
2274,2274,compression,20,11,7577413,B00EYTM3DK,Fujifilm X-A1 Kit with 16-50mm Lens (Blue),"Perhaps it is, but Adobe Lightroom works for me.On the other hand, if all you shoot is Jpegs and Fuji Jpegs are the best, XM1 or XA1 should be fine for you (with exception of problem with landscape greens in XM1).Going to XA1, it is a tiny camera.",CS,P
2275,2275,compression,20,11,7577416,B00EYTM3DK,Fujifilm X-A1 Kit with 16-50mm Lens (Blue),"Since I'm a JPEG user 99% of the time, this is not an issue for me.The XA-1 camera does not have a viewfinder.",SS,N
2276,2276,compression,20,11,7577417,B00EYTM3DK,Fujifilm X-A1 Kit with 16-50mm Lens (Blue),There will nothing to improve over a default jpeg.,CS,P
2277,2277,compression,20,11,7581733,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"If you need more speed, I advise you to switch to jpeg (fine quality) or choose a different camera like a beginner-DSLR.",CS,P
2278,2278,compression,20,11,7581733,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"For this review I photographed exclusively in jpeg  and made always three pictures, one according to the metering, one a full stop under and one a full stop over.",SS,nothing
2279,2279,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"I (also) use DxO Optics Pro, whose latest version has the P7800 module for Raw conversion and the results are spectacular.Outdoors: I mostly shoot Raw + jpeg in A mode up to ISO400 to limit noise.",CS,N
2280,2280,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"While waiting for my new (inexpensive) speedster, the class 10 card that I am using now is not too bad (about 3sec x frame in  Raw+ jpeg).",SS,nothing
2281,2281,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"You can get a quick in-camera HDR picture in Scenes/Backlighting with the camera in Auto and jpeg, and on a tripod.",SS,nothing
2282,2282,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,There are three WB manual presets which come especially handy when you shoot jpegs and want a good WB straight out of the camera.,SS,P
2283,2283,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,I use jpegs to publish on the web and with the Powerpoint training material that I develop.,SS,nothing
2284,2284,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,I work in A mode and Raw + jpeg format.,SS,P
2285,2285,compression,20,11,7581741,B00EZAYD4A,Nikon COOLPIX P7800 12.2 MP Digital Camera with 7.1x Optical Zoom NIKKOR ED Glass Lens and 3-inch Vari-Angle LCD,"With inexpensive class 10 UHS cards, the Raw + jpeg writing time is about 1.5sec, not earth-shattering but acceptable.",SS,P
2286,2286,compression,20,11,7603412,B00F4MU0KO,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G 20mm F1.7 II ASPH Lens and Tilt-Live Viewfinder (BLACK),Even the JPEGs are huge around 15MB each.,SS,nothing
2287,2287,compression,20,11,7603412,B00F4MU0KO,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G 20mm F1.7 II ASPH Lens and Tilt-Live Viewfinder (BLACK),"In the EVF the image looked great, however, the JPEGs were way too orange.",SS,P
2288,2288,compression,20,11,7603412,B00F4MU0KO,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G 20mm F1.7 II ASPH Lens and Tilt-Live Viewfinder (BLACK),"Also, the EM5 6400 JPEGs are sharp and clean.",SS,P
2289,2289,compression,20,11,7603412,B00F4MU0KO,Panasonic LUMIX GX7 16.0 MP DSLM Camera with LUMIX G 20mm F1.7 II ASPH Lens and Tilt-Live Viewfinder (BLACK),Even the JPEGs are huge around 15MB each.,SS,nothing
2290,2290,compression,20,11,7616546,B00FA4UILW,"Nikon 1 AW1 14.2 MP HD Waterproof, Shockproof Digital Camera System with AW 11-27.5mm f/3.5-5.6 1 NIKKOR Lens (Silver)","That said, even the JPEG's from this camera feel good to work with.",SS,P
2291,2291,compression,20,11,7650831,B00FP1HOB2,Fujifilm FinePix F850EXR Digital Camera (White),"Alamy, for example, normally wants JPEG files, minimum 24MB-48MB uncompressed in Photoshop, 8 bit depth, and upsizing is allowed only if done via Genuine Fractals.",CS,nothing
2292,2292,compression,20,11,7650831,B00FP1HOB2,Fujifilm FinePix F850EXR Digital Camera (White),"Both of these models are a bit more bulky and significantly more expensive, though.HOW IT RATES TO OTHERSRegardless of price, its image quality is as good as any JPEG 20x compact.",CS,nothing
2293,2293,compression,20,11,7651596,B00FPKDPXY,Fujifilm XQ1 12MP Digital Camera with 3.0-Inch LCD (Black),"I so much wanted to like this Fuji XQ1 but have returned mine:Pros:* Excellent low light auto-focus* Pocketable but lens ring protrudes and size was larger than I expected, closer to a Sony RX100 than a Canon S120* Good JPEG color and range of film simulations, but pictures were a little oversharp for my taste - this can be adjustedCons:* Battery life worse than X20 (which many thought was already extremely poor).",CS,N
2294,2294,compression,20,11,7651599,B00FPKDPXY,Fujifilm XQ1 12MP Digital Camera with 3.0-Inch LCD (Black),"However, at base ISO, in good outdoor lighting conditions; Nikon's out of camera JPEG images look cleaner (not 'jagged') and thus better detail through ISO 800, something that Fuji's X-Trans sensor without the optical low-pass filter proves more hype than actuality.",CS,P
2295,2295,compression,20,11,7651599,B00FPKDPXY,Fujifilm XQ1 12MP Digital Camera with 3.0-Inch LCD (Black),"An icon appears on the screen, followed by a beep, where the camera warns the autofocus is not phasing properly (the red square in the middle of the display).Yes, videos look noisy and plagued with triangular-style dithering compression (hey, that's my eyes), and the zoom motor gives an unwanted scratchy motor noise.",SS,N
2296,2296,compression,20,11,7651615,B00FPKDPZC,Fujifilm X-E2 16.3 MP Compact System Digital Camera with 3.0-Inch LCD and 18-55mm Lens (Silver),"I still do prefer to shoot RAW, even if their JPEGs come out flawless, as I appreciate the control I get.",CS,P
2297,2297,compression,20,11,7651640,B00FPKDPZC,Fujifilm X-E2 16.3 MP Compact System Digital Camera with 3.0-Inch LCD and 18-55mm Lens (Silver),"Sold my Canon t3i and purchased this, great jpegs, color dept, low light performance even in semi-auto mode.",SS,P
2298,2298,compression,20,11,7651664,B00FPKDPZC,Fujifilm X-E2 16.3 MP Compact System Digital Camera with 3.0-Inch LCD and 18-55mm Lens (Silver),"Great jpeg colors strait out of the camera(definitely better than Nikon), i get 7 different personal custom setting options quickly available, and the lenses are outstanding.",CS,P
2299,2299,compression,20,11,7655525,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,"You must save RAW + JPEG and I presume this is necessary so that the smaller size files could be uploaded, wirelessly, to either a tablet or a smart phone.",CS,P
2300,2300,compression,20,11,7655557,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,"One other thing, a slight negative here, is that the jpeg engine at higher isos even with Noise Reduction set to low will really mush up your photos.",CS,N
2301,2301,compression,20,11,7655557,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,I felt the RX1 processed jpegs better as to NOISE NOT as to color though.,SS,P
2302,2302,compression,20,11,7655557,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,"If you are spending this much on a camera though, you are going to be shooting raw..or jpeg plus raw..so the jpegs you may get at high ios are not an issue.",SS,N
2303,2303,compression,20,11,7655557,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,"At lower isos and in fairly good light I have gotten some drop dead gorgeous jpeg files from this A7R by the way..I had purchased the A7 first...and it's a fine camera TOO but it's output just didn't WOW me as the A7R does, it's just THAT simple, and why I wanted something just a LITTLE bit better as to DETAIL and POP in the IQ..I felt my RX1R's IQ bested the A7 ever so slightly.",CS,P
2304,2304,compression,20,11,7655560,B00FRDUZUK,Sony a7R Full-Frame 36.4 MP Interchangeable Digital Lens Camera - Body Only,The camera and lens are excellent with a very high IQ when shot in JPEG.,SS,P
2305,2305,compression,20,11,7655592,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,"I shoot RAW and use lightroom 5.3 instead of jpeg and the slow and odd sony raw converter.Why I picked the A7 kit:+ Body Design, small body, great layout.",SS,N
2306,2306,compression,20,11,7655597,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,"Yes the lens is f3.5 but so are the lenses for the other cameras.This is a problem because the A7's jpeg engine is really smudging the picture details at 1600, 3200 and higher.Under natural daylight, it will use ISO 100 mostly but even on cloudy days it won't opt to use slightly higher ISOs whereas the other cameras will detect that there is less natural light and go up to ISO 400.The resulting photos under natural daylight are also not as bright and punchy like the D600 - which shares a similar 24mp full frame sensor.",CS,N
2307,2307,compression,20,11,7655608,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,The Sony software (both their raw developing tool and the in-camera JPEG's) process the photos to fix the chromatic aberration automatically so that might be what is complicating the reviews since the processing is made to hide the poor performance of the lens.,SS,N
2308,2308,compression,20,11,7655608,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,"It chooses an ISO speed that is appropriate to get the needed shutter speed based on lighting, aperture, and focal length of the lens (more tele zooms require higher shutter speed).I do find that Sony overprocesses both JPEGs and raw files (with their raw software) particularly at high ISO.",CS,P
2309,2309,compression,20,11,7655625,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,"I can't say that about the E-M5, which I didn't dare push past 3200 lest I get harsh chroma noise that that no amount of post-processing could redeem.Before receiving the A7 I also read complaints about the JPEG engine.",CS,N
2310,2310,compression,20,11,7655625,B00FRDUZXM,Sony a7 Full-Frame 24.3 MP Interchangeable Digital Lens Camera - Body Only,"If you want to shoot tons of casual JPEGs and can't be bothered to post-process, there are plenty of wonderful APS-C options from which to choose, including the Fuji X series cameras, which deliver beautiful JPEGs right out of the camera.",CS,P
